Numero de Parte o SKU,Descripcion,Presentacion,Marca,Costo,Moneda,% de Importacion,Precio al Publico,ESPRO,Fecha Lista de Precio,Validado por ESPRO,Comentarios
RP99920,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99921,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99922,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99923,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99924,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99925,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99926,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99927,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99928,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99929,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99930,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99931,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99932,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99933,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99934,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99935,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99936,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99937,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99938,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99939,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99940,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99941,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99942,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99943,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99944,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99945,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99946,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99947,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99948,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99949,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99950,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99951,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99952,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99953,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99954,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99955,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99956,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99957,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99958,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99959,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99960,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99961,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99962,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99963,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99964,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99965,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99966,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99967,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99968,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99969,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99970,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99971,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99972,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99973,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99974,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99975,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99976,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99977,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99978,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99979,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99980,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99981,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99982,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99983,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99984,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99985,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99986,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99987,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99988,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99989,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99990,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99991,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99992,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99993,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99994,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99995,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99996,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99997,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99998,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RP99999,#N/D,,APPLIED BIOSYSTEMS,271.432,USD,,,Edgar Tristan,09/01/2025,,
RPCI1.C,RPCI-1 HUMAN PAC CLONE CLONE,,APPLIED BIOSYSTEMS,328.024,USD,,,Edgar Tristan,09/01/2025,,
RPCI11.C,RPCI-11 HS BAC CLONE RPCI-11 HS BAC CLONE,,APPLIED BIOSYSTEMS,335.36,USD,,,Edgar Tristan,09/01/2025,,
RPCI11.P,RPCI-11 BAC LIBRARY PLATES EACH,,APPLIED BIOSYSTEMS,509.328,USD,,,Edgar Tristan,09/01/2025,,
RPCI21.C,RPCI-21 MM PAC CLONE RPCI-21 MM PAC CLONE,,APPLIED BIOSYSTEMS,332.216,USD,,,Edgar Tristan,09/01/2025,,
RPCI22.C,RPCI-22 MM BAC CLONE EA,,APPLIED BIOSYSTEMS,330.12,USD,,,Edgar Tristan,09/01/2025,,
RPCI23.C,RPCI-23 MM BAC CLONE EACH,,APPLIED BIOSYSTEMS,333.264,USD,,,Edgar Tristan,09/01/2025,,
RPCI23.HYB,RPCI-23 MOUSE BAC EA,,APPLIED BIOSYSTEMS,4459.24,USD,,,Edgar Tristan,09/01/2025,,
RPCI3.C,RPCI-3 HUMAN PAC CLONE CLONE,,APPLIED BIOSYSTEMS,332.216,USD,,,Edgar Tristan,09/01/2025,,
RPCI31.C,RPCI31 RN PAC CLONE RPCI31 RN PAC CLONE,,APPLIED BIOSYSTEMS,143.576,USD,,,Edgar Tristan,09/01/2025,,
RPCI31.HYB,HYBSCRN SERVRPCI11 RATPACLIB EA,,APPLIED BIOSYSTEMS,4459.24,USD,,,Edgar Tristan,09/01/2025,,
RPCI4.C,RPCI-4 HUMAN PAC CLONE CLONE,,APPLIED BIOSYSTEMS,328.024,USD,,,Edgar Tristan,09/01/2025,,
RPCI5.C,RPCI-5 HUMAN PAC CLONE CLONE,,APPLIED BIOSYSTEMS,330.12,USD,,,Edgar Tristan,09/01/2025,,
RPCI6.C,RPCI-6 HUMAN PAC CLONE CLONE,,APPLIED BIOSYSTEMS,332.216,USD,,,Edgar Tristan,09/01/2025,,
RPE65-101AP,#N/D,,APPLIED BIOSYSTEMS,347.936,USD,,,Edgar Tristan,09/01/2025,,
RPE65-BIOTIN,#N/D,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RPE65-FITC,RPE65 ANTIBODY FITC 200 UL,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RPIL1BI,PORCINE IL-1 BETA RECOMBINANT PROTEIN  20 UG,,APPLIED BIOSYSTEMS,426.536,USD,,,Edgar Tristan,09/01/2025,,
RPIL6I,PORCINE IL-6 RECOMBINANT PROTEIN  20 UG,,APPLIED BIOSYSTEMS,530.288,USD,,,Edgar Tristan,09/01/2025,,
RPTNFAI,PORCINE TNF ALPHA RECOMBINANT PROTEIN  20 UG,,APPLIED BIOSYSTEMS,430.728,USD,,,Edgar Tristan,09/01/2025,,
RR050008L1,F-12 NUTRIENT MIXTURE (HAM) 1000ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR060001L1,RPMI MEDIUM 1640 1X 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR060009L1,DIAMOND VITAMINS 40X 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR060026L3,F-12 NUTRIENT MIXTURE (HAM) 1X 5 L,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR060047L1,BASAL MEDIUM EAGLE 0.5L,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR060088L1,E-PET 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR070044L1,KERATINOCYTE-SFM 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR080084L1,MINIMUM ESSENTIAL MEDIUM 1000ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR090024L1,FAD MEDIUM 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR090058L1,ACL-4 MEDIUM 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR090071P1,WILLIAMS' MEDIUM E 1KG,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100013L1,CD CHO MEDIUM 1000ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100014L1,CD CHO 1000ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100022L1,PFMR-4 COMPLETE W/GLU  LOW CA 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100092L1,F-12 NUT MIX KAIGHNS 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100093L1,ADVANCED DMEM/F-12 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100108P1,DULBECCOS MODIFIED EAGLE MED 1kg,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100113L2,F-12 NUTRIENT MIXTURE(HAM)(1X) 500 ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100114P1,HUMAN TRANSFERRIN HOLO 0.5g,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR100125L3,HYBRIDOMA SFM (1X) 1000ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR110008P1,SDM 79 MEDIUM 1KG,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR110010L1,MEM ALPHA MEDIUM 500ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RR110017L1,DIAMOND VITAMINS 40X 100ML,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RRC50,LSI VETMAX RUM ROTA CORONA 50 Tests,,APPLIED BIOSYSTEMS,1506.224,USD,,,Edgar Tristan,09/01/2025,,
RRIL18I,RAT IL-18 RECOMBINANT PROTEIN  20 UG,,APPLIED BIOSYSTEMS,359.464,USD,,,Edgar Tristan,09/01/2025,,
RRIL2I,RAT IL-2 RECOMBINANT PROTEIN  20 UG,,APPLIED BIOSYSTEMS,446.448,USD,,,Edgar Tristan,09/01/2025,,
RRIL410,RECOMBINANT RAT IL4 10 UG 1 ea = 20 ug,,APPLIED BIOSYSTEMS,393,USD,,,Edgar Tristan,09/01/2025,,
RRIL65,RECOMBINANT RAT INTERLEUKIN-6 10 ug EA,,APPLIED BIOSYSTEMS,275.624,USD,,,Edgar Tristan,09/01/2025,,
RRMCP110,RECOMBINANT RAT MCP-1 EA,,APPLIED BIOSYSTEMS,451.688,USD,,,Edgar Tristan,09/01/2025,,
RRMIL18I,RHESUS IL-18 RECOMBINANT PROTEIN  20 UG,,APPLIED BIOSYSTEMS,417.104,USD,,,Edgar Tristan,09/01/2025,,
RRNTS20,RECOMBINANT HUMAN RANTES EA,,APPLIED BIOSYSTEMS,486.272,USD,,,Edgar Tristan,09/01/2025,,
RRTNFAI,RAT TNF ALPHA RECOMBINANT PROTEIN,,APPLIED BIOSYSTEMS,451.688,USD,,,Edgar Tristan,09/01/2025,,
RSCF10,RECOMBINANT HUMAN SCF 10 UG EA,,APPLIED BIOSYSTEMS,448.544,USD,,,Edgar Tristan,09/01/2025,,
RT171577MSM1BC0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RT171577MSM1BC1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RT171577MSM2BC0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RT171577MSM2BC1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RT-250,RFP VHH ANTIBODY 250 UL,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RT601PABX,HUMAN CD115 MAB CLONE 2-4A5-4 EA,,APPLIED BIOSYSTEMS,548.104,USD,,,Edgar Tristan,09/01/2025,,
RTCP10,RAT CRYO HEP MALE PLATEABLE 4-8 MILLION RECOVERABLE CELLS,,APPLIED BIOSYSTEMS,685.392,USD,,,Edgar Tristan,09/01/2025,,
RTCP20,RAT CRYO HEP FEM PLATEABLE 4-8 MILLION RECOVERABLE CELLS,,APPLIED BIOSYSTEMS,685.392,USD,,,Edgar Tristan,09/01/2025,,
RTCS10,RAT CRYO HEP MALE SUSPENSION 4-8 MILLION RECOVERABLE CELLS,,APPLIED BIOSYSTEMS,322.784,USD,,,Edgar Tristan,09/01/2025,,
RTCS20,RAT CRYO HEP FEM SUSPENSION 4-8 MILLION RECOVERABLE CELLS,,APPLIED BIOSYSTEMS,264.096,USD,,,Edgar Tristan,09/01/2025,,
RTCYPL,RAT LIVER CYTOSOL POOLED 1 ML,,APPLIED BIOSYSTEMS,56.592,USD,,,Edgar Tristan,09/01/2025,,
RTKCCS,RAT SD CRYO KUPFFER 1 MILLION CELLS,,APPLIED BIOSYSTEMS,578.496,USD,,,Edgar Tristan,09/01/2025,,
RTM1-1599-P0,MECA-79 ANTIBODY 20 UG,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-1599-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-1599-P1BX,MECA-79 ANTIBODY 100 UG,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-1746-P0,HUMAN HERPES VIRUS 8 (HHV8) AN 20 UG,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-1746-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-1746-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2001-P0,IL-10R1 (INTERLEUKIN-10 RECEPT 20 UG,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2001-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2001-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2002-P0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2002-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2002-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2003-P0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2003-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2003-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2004-P0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2004-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2004-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2005-P0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2005-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2005-P1ABX,CD40 ANTIBODY 100 UG,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2008-P0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2008-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2008-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2009-P0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2009-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2009-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2012-P0,#N/D,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2012-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2012-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2500-P0,INTEGRIN ALPHA V + BETA 6 ANTI 20 UG,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2500-P1,INTEGRIN ALPHA V + BETA 6 ANTI 100 UG,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-2500-P1ABX,INTEGRIN ALPHA V + BETA 6 ANTI 100 UG,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-663-P0,IL-6 (INTERLEUKIN-6) ANTIBODY 20 UG,,APPLIED BIOSYSTEMS,301.824,USD,,,Edgar Tristan,09/01/2025,,
RTM1-663-P1,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTM1-663-P1ABX,#N/D,,APPLIED BIOSYSTEMS,607.84,USD,,,Edgar Tristan,09/01/2025,,
RTMCPL,RAT LIVER MICROSOME POOLED 0.5 ML,,APPLIED BIOSYSTEMS,73.096,USD,,,Edgar Tristan,09/01/2025,,
RTNFAI,HUMAN TNF ALPHA RECOMBINANT PROTEIN  20 UG,,APPLIED BIOSYSTEMS,438.064,USD,,,Edgar Tristan,09/01/2025,,
RTNFB20,RECOMBINANT HUMAN TNF BETA EA,,APPLIED BIOSYSTEMS,469.504,USD,,,Edgar Tristan,09/01/2025,,
RTP-KIT-01,AMP V2 DRAWER ASSEMBLY EA,,APPLIED BIOSYSTEMS,24076.8,USD,,,Edgar Tristan,09/01/2025,,
RTP-KIT-02,AMP V2 BOTTLE HOLDER EA,,APPLIED BIOSYSTEMS,4919.2,USD,,,Edgar Tristan,09/01/2025,,
RTP-KIT-03,AMP V2 BEACON KIT EA,,APPLIED BIOSYSTEMS,2098.8,USD,,,Edgar Tristan,09/01/2025,,
RTP-KIT-05,AMP V2 GPIO EA,,APPLIED BIOSYSTEMS,11536.8,USD,,,Edgar Tristan,09/01/2025,,
RTP-KIT-06,AMP V2 RANDOM HOTELS EA,,APPLIED BIOSYSTEMS,2402.4,USD,,,Edgar Tristan,09/01/2025,,
RTP-KIT-08,AMP V2 USB HUB & CABLES EA,,APPLIED BIOSYSTEMS,1490.72,USD,,,Edgar Tristan,09/01/2025,,
RTP-KIT-10,AMP V2 STACK HOTELS PACK OF 12 EA,,APPLIED BIOSYSTEMS,29040,USD,,,Edgar Tristan,09/01/2025,,
RTP-KIT-11,AMP V2 PRESTO MEZZ EA,,APPLIED BIOSYSTEMS,4048,USD,,,Edgar Tristan,09/01/2025,,
RTS9PL,RAT LIVER S9 POOLED 1 ML,,APPLIED BIOSYSTEMS,72.048,USD,,,Edgar Tristan,09/01/2025,,
RUDOLPH,RUDOLPH CUDDLY TOY RUDOLPH CUDDLY TOY,,APPLIED BIOSYSTEMS,0.008,USD,,,Edgar Tristan,09/01/2025,,
RUNX1-101AP,#N/D,,APPLIED BIOSYSTEMS,347.936,USD,,,Edgar Tristan,09/01/2025,,
RUNX1-BIOTIN,#N/D,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RUNX1-FITC,#N/D,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RUNX2-201AP,RUNX2 ANTIBODY 200 UL,,APPLIED BIOSYSTEMS,347.936,USD,,,Edgar Tristan,09/01/2025,,
RUNX2-BIOTIN,#N/D,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RUNX2-FITC,RUNX2 ANTIBODY FITC 200 UL,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RUNX3-301AP,#N/D,,APPLIED BIOSYSTEMS,347.936,USD,,,Edgar Tristan,09/01/2025,,
RUNX3-301BIOTIN,#N/D,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RUNX3-301-FITC,#N/D,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RUNX3-312AP,#N/D,,APPLIED BIOSYSTEMS,347.936,USD,,,Edgar Tristan,09/01/2025,,
RUNX3-312BIOTIN,#N/D,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RUNX3-312-FITC,#N/D,,APPLIED BIOSYSTEMS,453.784,USD,,,Edgar Tristan,09/01/2025,,
RVEGFI,RECOMBINANT HUMAN VEGF 165 EA,,APPLIED BIOSYSTEMS,440.16,USD,,,Edgar Tristan,09/01/2025,,
RYR-101AP,RYANODINE RECEPTOR ANTIBODY 200 UL,,APPLIED BIOSYSTEMS,368.896,USD,,,Edgar Tristan,09/01/2025,,
RYR-BIOTIN,#N/D,,APPLIED BIOSYSTEMS,464.264,USD,,,Edgar Tristan,09/01/2025,,
RYR-FITC,#N/D,,APPLIED BIOSYSTEMS,464.264,USD,,,Edgar Tristan,09/01/2025,,
S0015,HKGS 5ML 5 ML,,APPLIED BIOSYSTEMS,72.904,USD,,,Edgar Tristan,09/01/2025,,
S001K,HKGS KIT EACH,,APPLIED BIOSYSTEMS,94.056,USD,,,Edgar Tristan,09/01/2025,,
S001T03B01,#N/D,,APPLIED BIOSYSTEMS,372.04,USD,,,Edgar Tristan,09/01/2025,,
S001T03B03,#N/D,,APPLIED BIOSYSTEMS,372.04,USD,,,Edgar Tristan,09/01/2025,,
S001T03B04,#N/D,,APPLIED BIOSYSTEMS,372.04,USD,,,Edgar Tristan,09/01/2025,,
S001T03B06,#N/D,,APPLIED BIOSYSTEMS,372.04,USD,,,Edgar Tristan,09/01/2025,,
S001T03B08,#N/D,,APPLIED BIOSYSTEMS,372.04,USD,,,Edgar Tristan,09/01/2025,,
